"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q3_consent","Q6_1_extravert","Q6_2_critical","Q6_3_dependable","Q6_4_anxious","Q6_5_open","Q6_6_reserved","Q6_7_sympathetic","Q6_8_disorganized","Q6_9_calm","Q6_10_conventional","Q7_1_group_inferiority","Q7_2_use_force","Q7_3_more_chances","Q7_4_step_on","Q7_5_stay_place","Q7_6_top_bottom","Q7_7_inferior","Q7_8_kept_place","Q7_9_equal","Q7_10_equality_ideal","Q7_11_equal_chance","Q7_12_equalize_conditions","Q7_13_social_equality","Q7_14_fewer_problems","Q7_15_incomes_equal","Q7_16_no_dominate","Q8_1_neglect_needs","Q8_2_others_needs","Q8_3_sensitive_feelings","Q8_4_not_helpful","Q8_5_be_helpful","Q8_6_no_aid","Q8_7_be_responsive","Q8_8_help_others","Q8_9_no_involvement","Q8_10_no_help_others","Q8_11_turn_to_others","Q8_12_emotion_avoid","Q8_13_trouble_themselves","Q8_14_ignored_hurt","Q9_1_depend_on_self","Q9_2_rely_on_self","Q9_3_do_own_thing","Q9_4_personal_identity_important","Q9_5_do_job_better","Q9_6_winning_everything","Q9_7_competition_nature","Q9_8_others_better_tense","Q9_9_coworker_prize_proud","Q9_10_coworker_wellbeing","Q9_11_spend_time_others","Q9_12_good_cooperate_others","Q9_13_family_together","Q9_14_care_family_duty","Q9_15_family_stick_together","Q9_16_respect_group_decision","Q11_age","Q12_gender","Q13_education","Q14_job","Q15_total_hours","Q16_employer_selfemployed","Q17_occupation","Q18_employ_situation","Q18_employ_situation_text","Q19_income_US","Q20_income_MA","Q21_income_PH","Q22_income_feeling","Q23_religion","Q23_religion_text","Q24_religion_freq","Q25_adult_hh_num","Q26_child_hh_num","Q27_marital_status","Q28_friends_num","Q29_born_in_country","Q30_move_last5","Q31_country_origin","Q32_1_smartphone","Q32_2_computer","Q32_3_tablet","Q33_internet_where","Q34_internet_hours_day","Q35_social_networks","Q36_social_media_people_num","Q37_social_media_hours_day","Q38_online_research","Q39_send_survey_invites","Q40_mobile_number","Q6_2_critical_REV","Q6_4_anxious_REV","Q6_6_reserved_REV","Q6_8_disorganized_REV","Q6_10_conventional_REV","tipi_extraversion","tipi_agreeableness","tipi_conscientiousness","tipi_emot_stability","tipi_open_experiences","Q7_9_equal_REV","Q7_10_equality_ideal_REV","Q7_11_equal_chance_REV","Q7_12_equalize_conditions_REV","Q7_13_social_equality_REV","Q7_14_fewer_problems_REV","Q7_15_incomes_equal_REV","Q7_16_no_dominate_REV","soc_dom_orient","Q8_3_sensitive_feelings_REV","Q8_4_not_helpful_REV","Q8_6_no_aid_REV","Q8_9_no_involvement_REV","Q8_10_no_help_others_REV","Q8_12_emotion_avoid_REV","Q8_13_trouble_themselves_REV","comm_orient_scale","horiz_indiv","vert_indiv","horiz_collect","vert_collect"
"2017-06-08 06:18:21","2017-06-08 06:18:21","Survey Test","","100","0","True","2017-06-08 06:18:21","R_ePfqbnFCepLW9Rr","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,1,6,6,7,1,3,6,6,7,1,1,5,2,2,5,6,3,2,6,2,6,2,6,1,2,5,1,2,6,3,3,7,3,1,7,6,6,2,7,5,2,5,1,1,8,2,7,8,5,8,6,6,6,4,3,11,"Male","Elementary school",0,,"","","Retired","","$240,000 or more per year","250 - 499 MAD","4,001 – 5,000 pesos","Finding it very difficult on present income","Primal-indigenous/African Traditional and Diasporic/Animist/Nature Worship/Paganism","","Annually (at least once a year)",91,39,"Widowed",93268,0,0,"Tincidunt pellentesque cras malesuada nulla fusce sapien dui tortor consequat id.","7 days","6 days","6 days","Other",22,0,,,1,0,"",7,2,7,2,1,4.5,5,4,4,4,6,2,6,2,6,2,7,6,3.875,6,2,5,7,1,2,6,61,13,18,27,19
"2017-06-08 06:18:22","2017-06-08 06:18:22","Survey Test","","100","0","True","2017-06-08 06:18:22","R_8pulG8xUumPaxCZ","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",3,3,7,5,4,6,1,6,6,2,5,7,2,5,5,5,2,1,4,4,7,6,5,5,4,4,4,2,2,5,6,7,2,2,7,4,4,2,5,7,8,5,9,3,8,1,6,1,8,5,2,5,9,8,7,7,30,"Male","None",1,0,"Work for an employer","Military","","","","10,000 - 14,999 MAD","4,001 – 5,000 pesos","Getting by on present income","Other Christian Religion","","Annually (at least once a year)",5,22,"Married",6171,0,1,"Fringilla mi vel vivamus sodales imperdiet mauris neque gravida quam potenti potenti sit.","3 days","2 days","Less than once a week","On a mobile device",2,1,90059,15,1,0,"",5,3,2,2,6,2.5,3,4.5,4.5,5,4,4,1,2,3,3,4,4,3.5625,6,3,1,1,4,6,3,51,25,16,20,31
"2017-06-08 06:18:21","2017-06-08 06:18:21","Survey Test","","100","0","True","2017-06-08 06:18:21","R_9mn37i8H5f7s2O1","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,5,4,2,5,2,2,2,7,1,4,6,5,1,1,4,6,7,2,4,2,5,3,3,5,1,1,4,5,2,6,7,3,6,1,7,6,6,3,4,3,9,9,3,5,1,2,9,3,2,6,7,5,3,2,3,71,"Other","None",1,4,"Work for an employer","Service or labor","","","$12,000-$23,999 per year","500 - 999 MAD","(Does NOT know household income)","Getting by on present income","Jewish","","Annually (at least once a year)",91,49,"Single/Never been married",95186,0,0,"Faucibus. Elementum risus commodo et nibh in dictumst duis, urna. Id! In, vestibulum tortor.","Never","2 days","Never","On a computer or tablet at school",19,0,,,1,1,"13",3,6,6,6,7,5,2.5,5,6.5,6,6,4,6,3,5,5,3,7,4.5625,3,6,1,7,1,2,5,55,24,17,18,13
"2017-06-08 06:18:21","2017-06-08 06:18:21","Survey Test","","100","0","True","2017-06-08 06:18:21","R_e4JPtPRJriuF3F3","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,5,1,2,6,7,4,2,2,7,6,1,1,3,4,2,6,7,4,3,1,1,6,6,4,6,4,4,5,7,7,3,6,1,3,4,3,3,5,4,1,8,3,6,1,9,9,3,4,4,9,4,2,5,2,4,2,"Female","Elementary school",1,21,"Self-employed","Sales or retail","","","$6,000-$11,999 per year","249 MAD or less","15,001 – 25,000 pesos","Finding it very difficult on present income","Islam/Muslim (Shiite)","","Weekly (at least once a week)",19,56,"Domestic partnership/Living with partner ",16729,1,,"","7 days","1 day","5 days","Other",9,1,94534,5,1,0,"",3,6,1,6,1,2.5,3.5,3.5,4,3.5,4,5,7,7,2,2,4,2,3.9375,3,1,5,5,4,5,3,55,18,22,21,13
"2017-06-08 06:18:21","2017-06-08 06:18:22","Survey Test","","100","1","True","2017-06-08 06:18:22","R_efJOFVO2dq8H81f","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,2,7,2,6,2,3,3,6,5,7,1,3,6,4,7,4,3,4,6,4,2,6,2,5,5,3,2,7,2,1,2,1,5,6,4,7,2,2,1,5,2,2,5,1,6,5,5,5,1,1,5,7,3,7,3,147,"Prefer not to answer","Some college",1,1,"Self-employed","Managerial","","","$180,000-$239,999 per year","5,000 - 7,999 MAD","4,001 – 5,000 pesos","Living comfortably on present income","Other (Write in:)","Maecenas nec vehicula! Pharetra augue! Lorem malesuada etiam amet nunc purus eleifend.","Weekly (at least once a week)",10,52,"Divorced",87491,1,,"","3 days","6 days","2 days","Other",18,1,19146,1,1,0,"",6,6,6,5,3,6.5,4.5,6,6,4.5,4,2,4,6,2,6,3,3,4.0625,1,6,6,2,4,6,6,51,14,17,12,20
"2017-06-08 06:18:22","2017-06-08 06:18:23","Survey Test","","100","1","True","2017-06-08 06:18:23","R_b3LuCrpZdhlo6u9","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,2,4,2,3,5,3,2,1,3,2,3,2,2,6,2,5,4,3,3,4,5,1,5,2,7,2,3,5,5,2,3,4,2,1,3,4,2,6,1,5,3,1,2,3,7,3,2,3,8,4,6,4,6,8,1,17,"Other","College degree",1,4,"Self-employed","Professional","","","$180,000-$239,999 per year","5,000 - 7,999 MAD","3,001 – 4,000 pesos","Finding it very difficult on present income","Sikhism","","Monthly (at least once a month)",26,33,"Separated",60492,1,,"","2 days","Less than once a week","3 days","On a computer or tablet at work",16,0,,,1,0,"",6,6,3,6,5,2,4.5,5,3.5,4,5,5,4,3,7,3,6,1,3.75,3,3,5,7,5,6,2,49,11,15,21,19
"2017-06-08 06:18:23","2017-06-08 06:18:23","Survey Test","","100","0","True","2017-06-08 06:18:23","R_81FPkU6YcfeRp3v","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,2,5,1,5,2,3,1,6,1,3,7,1,5,7,3,6,1,1,7,5,5,7,3,3,4,6,6,7,6,7,1,1,4,1,7,5,6,2,6,2,1,3,2,3,9,3,8,7,5,6,1,9,8,8,6,27,"Prefer not to answer","Post-graduate degree",1,3,"Work for an employer","Other","","","$90,000-$119,999 per year","10,000 - 14,999 MAD","(None/No household income)","Finding it very difficult on present income","Other Christian Religion","","Annually (at least once a year)",40,9,"Separated",60011,0,1,"Euismod tortor et. Sollicitudin sapien. Cursus. Augue dictumst nonummy praesent, non.","5 days","4 days","2 days","On a computer or tablet at a public place (e.g., library)",24,0,,,1,0,"",6,7,6,7,7,5,4.5,6,6.5,6,7,1,3,3,1,5,5,4,3.875,1,2,7,7,1,2,6,61,8,23,19,31
"2017-06-08 06:18:22","2017-06-08 06:18:22","Survey Test","","100","0","True","2017-06-08 06:18:22","R_4T0cibgVZP3GTHf","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,6,4,2,6,7,4,5,1,7,1,5,7,5,1,6,3,1,6,5,4,4,2,7,4,7,5,6,1,5,3,5,4,5,7,4,7,4,1,6,3,8,8,2,5,6,2,2,5,9,3,4,8,3,2,1,15,"Other","None",1,1,"Work for an employer","Sales or retail","","","$6,000-$11,999 per year","249 MAD or less","25,001 – 40,000 pesos","Living comfortably on present income","Mormon/Latter-Day Saints","","Annually (at least once a year)",48,30,"Domestic partnership/Living with partner ",70372,0,0,"Curabitur a cras suscipit ullamcorper scelerisque, non? Ac elementum! Aenean eu eu.","4 days","Never","6 days","On a mobile device",14,1,19258,14,0,1,"12",2,6,1,3,1,4,3,3.5,3.5,3.5,2,3,4,4,6,1,4,1,3.375,7,3,3,1,4,4,7,65,21,15,21,14
"2017-06-08 06:18:22","2017-06-08 06:18:22","Survey Test","","100","0","True","2017-06-08 06:18:22","R_4INvoBgo2wWq4xT","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,1,1,7,2,4,3,5,7,4,1,4,4,2,7,2,3,6,1,6,2,4,4,5,6,3,7,4,1,7,3,5,4,1,4,5,3,5,4,2,6,5,9,1,4,8,6,7,4,3,5,7,8,8,4,5,2,"Male","High school",0,,"","","Unemployed","","Less than $6,000 per year","15,000 - 19,999 MAD","1,501 – 3,000 pesos","Finding it very difficult on present income","Protestant","","Do not regularly attend religious services",72,39,"Domestic partnership/Living with partner ",92363,0,0,"A? Cras culpa? Id praesent quam magnis quam lorem ac.","4 days","4 days","3 days","On a computer or tablet at home",3,0,,,0,1,"12",7,1,4,3,4,4.5,5,2,4,3,7,2,6,4,4,3,2,5,3.875,7,1,3,4,3,3,4,49,21,25,19,25
"2017-06-08 06:18:24","2017-06-08 06:18:24","Survey Test","","100","0","True","2017-06-08 06:18:24","R_5ATbjg9GWHqGLqt","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,5,3,5,1,4,1,1,4,1,6,6,6,2,3,7,3,4,7,4,1,1,5,1,4,6,5,4,4,3,7,1,2,4,5,2,3,2,4,2,5,5,8,5,9,2,1,7,5,4,3,4,1,8,1,7,13,"Male","None",0,,"","","Retired","","$120,000-$179,999 per year","3,000 - 4,999 MAD","3,001 – 4,000 pesos","Finding it difficult on present income","Sikhism","","Do not regularly attend religious services",14,90,"Single/Never been married",79533,0,0,"Gravida! Iaculis luctus platea! Massa rutrum ante luctus, wisi! Eu? Velit tortor ab dui! Nonummy.","1 day","3 days","7 days","On a mobile device",18,1,80806,11,1,0,"",3,3,4,7,7,4.5,2,5,3.5,4,1,4,7,7,3,7,4,2,4.5,4,5,7,3,6,6,4,62,23,19,16,17
"2017-06-08 06:18:23","2017-06-08 06:18:23","Survey Test","","100","0","True","2017-06-08 06:18:24","R_1SP4RnZALdCF953","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,5,3,5,2,2,7,4,7,4,5,7,5,2,6,5,3,7,1,4,7,6,2,6,2,4,5,2,1,6,6,7,3,5,3,7,5,6,5,5,3,1,6,3,8,7,2,8,6,1,4,9,9,2,5,4,142,"Male","Post-graduate degree",0,,"","","Disabled","","$180,000-$239,999 per year","20,000 - 24,999 MAD","(Refused to give household income)","Living comfortably on present income","Spiritism","","Annually (at least once a year)",13,30,"Single/Never been married",26915,0,1,"Sed ante aliquam auctor posuere nunc fermentum urna ipsum. Arcu metus pellentesque primis.","7 days","Less than once a week","1 day","On a computer or tablet at work",3,1,77011,9,0,0,"",3,3,6,4,4,5,5,3.5,5,3,7,4,1,2,6,2,6,4,4.5,7,2,1,5,1,2,3,52,13,25,20,20
"2017-06-08 06:18:23","2017-06-08 06:18:23","Survey Test","","100","0","True","2017-06-08 06:18:23","R_3l3JKGvH4hD7Zxb","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,4,3,2,5,3,1,1,2,2,1,5,5,2,1,5,5,2,1,2,1,1,1,5,6,5,5,3,2,1,7,2,3,5,6,6,2,1,6,5,2,7,5,9,7,4,4,8,4,2,8,7,2,3,3,7,16,"Prefer not to answer","Post-graduate degree",1,18,"Self-employed","Professional","","","$6,000-$11,999 per year","15,000 - 19,999 MAD","More than 40,000 pesos","Finding it difficult on present income","Protestant","","Weekly (at least once a week)",85,72,"Separated",74804,1,,"","4 days","7 days","Less than once a week","Other",0,0,,,1,1,"14",4,6,5,7,6,5.5,2.5,5,4,5.5,7,6,7,7,7,3,2,3,4.25,6,7,6,2,2,7,2,62,23,23,21,15
"2017-06-08 06:18:24","2017-06-08 06:18:24","Survey Test","","100","0","True","2017-06-08 06:18:25","R_ddjjylGhQPFsMJv","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,1,2,5,1,2,6,4,1,5,4,6,6,6,6,3,6,4,1,1,7,5,6,6,3,5,2,4,3,5,4,5,5,2,3,1,7,5,6,6,3,3,6,9,8,1,9,2,9,7,1,2,8,6,1,3,84,"Prefer not to answer","None",1,15,"Self-employed","Farmer or rancher","","","$24,000-$35,999 per year","3,000 - 4,999 MAD","(Does NOT know household income)","Living comfortably on present income","Roman Catholic","","Weekly (at least once a week)",77,31,"Separated",84421,1,,"","Less than once a week","4 days","6 days","On a computer or tablet at work",24,0,,,1,1,"5",7,3,6,4,3,5.5,6.5,3,2,2,7,7,1,3,2,2,5,3,4.4375,5,3,3,5,7,3,2,58,21,20,19,18
"2017-06-08 06:18:24","2017-06-08 06:18:24","Survey Test","","100","0","True","2017-06-08 06:18:24","R_1Te57Ras5Wntpjf","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,1,3,4,4,4,3,5,1,7,6,6,2,6,5,5,4,6,1,5,2,4,2,1,3,2,6,6,5,5,5,3,7,7,5,4,5,6,4,4,1,5,6,9,7,5,1,9,5,7,1,9,7,7,3,6,12,"Prefer not to answer","College degree",0,,"","","Disabled","","","1,000 - 1,499 MAD","25,001 – 40,000 pesos","Living comfortably on present income","Roman Catholic","","Do not regularly attend religious services",70,97,"Single/Never been married",7598,1,,"","3 days","5 days","1 day","On a computer or tablet at work",4,0,,,0,1,"5",7,4,4,3,1,2.5,5,3,2.5,2.5,7,3,6,4,6,7,5,6,5.25,3,3,5,3,4,2,4,64,21,22,22,23
"2017-06-08 06:18:25","2017-06-08 06:18:25","Survey Test","","100","0","True","2017-06-08 06:18:25","R_9Qz247KHHDk3cAB","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",7,6,7,4,7,6,4,7,2,5,2,6,2,3,7,5,2,2,5,5,7,4,2,1,7,4,1,1,7,2,6,4,2,7,7,2,4,7,5,2,9,2,6,9,7,9,6,2,5,5,5,8,7,7,7,3,90,"Other","Elementary school",1,1,"Self-employed","Professional","","","Less than $6,000 per year","1,000 - 1,499 MAD","15,001 – 25,000 pesos","Living comfortably on present income","Don’t know","","",67,35,"Widowed",7991,1,,"","3 days","7 days","5 days","On a computer or tablet at school",19,1,34615,4,0,1,"3",2,4,2,1,3,4.5,3,4,3,5,3,3,1,4,6,7,1,4,3.625,1,6,4,1,6,1,3,45,26,24,23,24
"2017-06-08 06:18:24","2017-06-08 06:18:24","Survey Test","","100","0","True","2017-06-08 06:18:24","R_3EFOo14P3t4SPLT","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,6,4,5,6,3,3,1,3,1,3,7,2,3,7,7,5,1,4,2,2,6,1,7,6,7,3,5,6,1,7,1,1,3,2,6,6,6,7,2,3,2,1,5,5,7,5,8,9,4,2,9,3,3,7,8,109,"Male","High school",0,,"","","Disabled","","$240,000 or more per year","5,000 - 7,999 MAD","(None/No household income)","Finding it difficult on present income","Spiritism","","Monthly (at least once a month)",13,18,"Domestic partnership/Living with partner ",84739,0,0,"Molestie accumsan vitae ridiculus? Platea in. Platea! Metus venenatis. Mauris tincidunt.","2 days","Less than once a week","1 day","On a computer or tablet at work",13,0,,,0,0,"",2,3,5,7,7,3.5,2.5,5.5,3,6.5,4,6,6,2,7,1,2,1,4,2,7,7,6,2,2,1,54,11,25,24,21
"2017-06-08 06:18:26","2017-06-08 06:18:26","Survey Test","","100","0","True","2017-06-08 06:18:26","R_a30nnbSImWLZXCJ","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,1,6,2,2,5,3,1,3,5,6,1,5,4,4,3,7,5,5,6,2,1,4,2,6,6,3,2,2,6,6,7,5,1,7,2,4,3,7,1,1,4,3,5,4,6,5,4,3,1,3,6,4,8,9,6,25,"Prefer not to answer","Post-graduate degree",1,0,"Work for an employer","Military","","","$60,000-$89,999 per year","1,000 - 1,499 MAD","700 pesos or less","Getting by on present income","Islam/Muslim (Sunni)","","Weekly (at least once a week)",57,2,"Divorced",73999,1,,"","1 day","5 days","Less than once a week","On a computer or tablet at home",1,0,,,1,0,"",7,6,3,7,3,2,5,6.5,4.5,2.5,3,2,6,7,4,6,2,2,4.1875,6,2,1,1,6,5,1,44,13,19,13,27
"2017-06-08 06:18:25","2017-06-08 06:18:25","Survey Test","","100","0","True","2017-06-08 06:18:25","R_81E8QivFzOkFX6Z","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,3,7,6,7,7,1,7,4,4,6,6,2,5,2,2,3,3,4,5,7,6,3,4,2,7,6,6,7,6,2,4,1,6,7,4,2,3,1,1,5,7,7,8,4,6,8,9,9,5,2,1,8,2,2,1,64,"Female","College degree",1,1,"Work for an employer","Military","","","$48,000-$59,999 per year","15,000 - 19,999 MAD","7,501 – 10,000 pesos","Finding it difficult on present income","Hinduism","","Do not regularly attend religious services",8,17,"Widowed",60611,1,,"","1 day","7 days","Never","On a mobile device",13,0,,,1,0,"",5,2,1,1,4,2.5,3,4,3,5.5,4,3,1,2,5,4,6,1,3.4375,1,2,4,1,4,5,7,48,27,27,17,13
"2017-06-08 06:18:25","2017-06-08 06:18:26","Survey Test","","100","1","True","2017-06-08 06:18:26","R_3UBsbdzxOQy8uQB","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",1,1,2,2,7,7,3,7,5,1,5,5,7,3,5,1,7,1,5,5,6,6,4,4,3,1,4,6,3,5,6,4,1,6,1,3,2,7,1,4,5,6,8,3,2,7,9,9,9,9,8,8,3,5,9,7,133,"Prefer not to answer","High school",1,16,"Work for an employer","Farmer or rancher","","","$240,000 or more per year","1,000 - 1,499 MAD","7,501 – 10,000 pesos","Living comfortably on present income","Mormon/Latter-Day Saints","","Do not regularly attend religious services",42,43,"Widowed",83836,1,,"","Never","2 days","7 days","Other",0,1,4249,9,1,0,"",7,6,1,1,7,1,5,1.5,5.5,7,3,3,2,2,4,4,5,7,4,5,3,4,7,5,1,7,61,22,27,34,24
"2017-06-08 06:18:25","2017-06-08 06:18:25","Survey Test","","100","0","True","2017-06-08 06:18:25","R_aV2J5s1lKKbRZ5z","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",2,3,1,6,7,2,1,3,1,4,5,2,7,4,2,7,6,2,7,7,3,2,1,4,2,1,7,4,4,3,1,1,1,2,3,3,5,6,5,5,3,2,2,8,4,6,1,6,4,5,5,3,1,9,6,5,28,"Prefer not to answer","High school",0,,"","","Other, please list","Erat neque, pharetra leo! Amet urna platea aenean? Suscipit. Tortor.","$48,000-$59,999 per year","(Refused to give household income)","25,001 – 40,000 pesos","Living comfortably on present income","Other (Write in:)","Enim faucibus magna nibh integer! Suspendisse nullam turpis fermentum massa.","Monthly (at least once a month)",36,35,"Divorced",25347,1,,"","Less than once a week","Never","7 days","On a computer or tablet at home",6,0,,,0,0,"",5,2,6,5,4,4,3,3,1.5,5.5,1,1,5,6,7,4,6,7,4.5,4,5,7,5,5,2,3,56,15,17,17,21
"2017-06-08 06:18:27","2017-06-08 06:18:27","Survey Test","","100","0","True","2017-06-08 06:18:27","R_2gJyWYZSCI44VDv","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",5,6,5,5,4,6,5,4,5,5,6,2,7,2,5,6,4,7,2,6,7,4,2,3,2,2,7,1,6,1,5,1,2,6,7,5,4,2,1,4,9,4,9,3,9,1,8,8,5,2,5,7,9,5,6,9,102,"Prefer not to answer","High school",1,19,"Work for an employer","Farmer or rancher","","","$12,000-$23,999 per year","10,000 - 14,999 MAD","(Refused to give household income)","Getting by on present income","Roman Catholic","","Monthly (at least once a month)",3,51,"Widowed",80633,0,1,"Dictumst rhoncus commodo erat culpa commodo neque platea! Mattis pellentesque, tempus euismod commodo, interdum.","3 days","Never","1 day","On a computer or tablet at a public place (e.g., library)",2,1,88275,2,0,1,"5",2,3,2,4,3,3.5,3.5,4.5,4,3.5,6,2,1,4,6,5,6,6,4.6875,2,7,7,1,3,6,7,62,25,26,19,29
"2017-06-08 06:18:26","2017-06-08 06:18:26","Survey Test","","100","0","True","2017-06-08 06:18:26","R_bl5cISlcPkPihqB","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",3,5,3,6,5,1,7,5,2,1,3,1,7,4,5,3,6,7,4,7,7,4,2,6,3,5,1,3,5,5,3,7,2,2,7,1,6,2,7,5,3,2,3,2,5,1,2,9,1,8,5,6,6,6,2,8,45,"Male","Post-graduate degree",0,,"","","Retired","","$12,000-$23,999 per year","1,500 - 1,999 MAD","4,001 – 5,000 pesos","Living comfortably on present income","Don’t know","","",32,92,"Domestic partnership/Living with partner ",48784,0,0,"Natoque? Interdum erat luctus. Sollicitudin cras lectus pharetra elementum imperdiet luctus dignissim, dui cras? Dictumst.","5 days","6 days","4 days","On a computer or tablet at work",7,1,84805,14,0,1,"0",3,2,7,3,7,5,5,3,2,6,4,1,1,4,6,2,5,3,3.875,3,3,1,1,7,6,1,44,10,17,20,22
"2017-06-08 06:18:27","2017-06-08 06:18:27","Survey Test","","100","0","True","2017-06-08 06:18:27","R_8bHGHiU8jpjjWD3","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",6,6,6,7,2,7,3,7,2,2,1,2,3,3,6,6,4,6,5,1,5,5,6,2,4,4,7,6,3,4,5,3,3,4,5,5,3,4,1,5,2,5,3,1,4,6,1,7,2,8,1,7,4,7,4,9,66,"Other","None",1,10,"Work for an employer","Secretarial or clerical","","","$12,000-$23,999 per year","2,000 - 2,999 MAD","3,001 – 4,000 pesos","Finding it difficult on present income","Other (Write in:)","Et iaculis culpa eu velit risus? Sed aliquet, enim. Dui pretium vel.","Monthly (at least once a month)",54,58,"Domestic partnership/Living with partner ",83689,1,,"","6 days","Never","1 day","On a mobile device",10,0,,,0,1,"7",2,1,1,1,6,3.5,2.5,3.5,1.5,4,3,7,3,3,2,6,4,4,3.9375,5,4,5,3,3,4,7,64,11,18,18,24
"2017-06-08 06:18:26","2017-06-08 06:18:26","Survey Test","","100","0","True","2017-06-08 06:18:26","R_3lsjmiWfrKYsUOV","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,6,7,4,4,3,4,4,6,3,6,1,6,4,1,5,1,2,2,6,7,7,5,2,5,1,6,7,2,3,1,7,4,4,4,7,4,4,2,1,5,7,5,3,2,3,6,2,8,6,1,5,4,9,5,9,1,"Female","None",0,,"","","Student","","$24,000-$35,999 per year","5,000 - 7,999 MAD","701 – 1,500 pesos","Getting by on present income","Other Christian Religion","","Monthly (at least once a month)",19,39,"Domestic partnership/Living with partner ",22290,1,,"","2 days","2 days","Never","On a computer or tablet at work",11,0,,,1,0,"",2,4,5,4,5,4.5,3,5.5,5,4.5,6,2,1,1,3,6,3,7,3.4375,6,5,1,4,1,4,6,54,20,13,20,27
"2017-06-08 06:18:27","2017-06-08 06:18:28","Survey Test","","100","1","True","2017-06-08 06:18:28","R_2fwDYTegDX3yYcZ","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,5,1,6,3,1,4,6,5,7,5,3,7,3,4,7,4,6,5,1,2,1,5,3,4,7,6,5,4,6,5,6,2,7,6,4,4,7,6,7,3,7,2,8,5,4,4,7,1,9,3,9,3,5,1,5,8,"Male","None",0,,"","","Student","","$24,000-$35,999 per year","20,000 - 24,999 MAD","700 pesos or less","Finding it very difficult on present income","Other (Write in:)","Mi facilisi fringilla interdum etiam amet magnis ante pharetra, mattis elementum pharetra lacus accusamus.","Annually (at least once a year)",54,36,"Single/Never been married",64796,0,0,"Risus? Temporibus potenti! Lacus ut est ultricies sed sed eu mauris.","2 days","Less than once a week","6 days","On a mobile device",19,1,34049,13,1,1,"8",3,2,7,2,1,5.5,3.5,1.5,3.5,2,3,7,6,7,3,5,4,1,4.6875,4,2,2,2,4,1,2,53,20,20,22,14
"2017-06-08 06:18:28","2017-06-08 06:18:28","Survey Test","","100","0","True","2017-06-08 06:18:28","R_b3qOJAXjZu9Zkzz","","","","","45.654907226562","-94.084396362305","test","","I consent to participate in this experiment.",4,2,1,7,1,3,5,1,1,6,3,4,1,1,5,6,5,6,6,1,2,1,3,1,1,3,5,2,3,5,4,6,3,7,5,2,2,2,6,7,2,6,1,2,1,6,4,1,7,3,9,6,3,1,2,4,55,"Other","College degree",0,,"","","Homemaker (including stay-at-home parents)","","Less than $6,000 per year","249 MAD or less","4,001 – 5,000 pesos","Finding it very difficult on present income","Chinese Traditional Religion/Confucianism","","Annually (at least once a year)",65,80,"Domestic partnership/Living with partner ",97234,0,0,"Dignissim consectetuer egestas euismod, justo volutpat est vestibulum? Odio orci! Quis luctus! Integer nunc.","3 days","3 days","Less than once a week","On a mobile device",22,1,65597,1,0,1,"12",6,1,5,7,2,4.5,5.5,4,1,1.5,2,7,6,7,5,7,7,5,4.8125,5,3,2,3,6,6,2,57,11,12,25,10
